0,0,68.6,6.075,6.604,9.503,10.498
0,0,68.7,6.091,6.622,9.528,10.525
0,0,68.8,6.107,6.64,9.553,10.553
0,0,68.9,6.124,6.657,9.578,10.58
0,0,69,6.14,6.675,9.603,10.608
0,0,69.1,6.156,6.693,9.628,10.635
0,0,69.2,6.173,6.71,9.653,10.663
0,0,69.3,6.189,6.728,9.678,10.69
0,0,69.4,6.205,6.745,9.703,10.717
0,0,69.5,6.221,6.763,9.728,10.745
0,0,69.6,6.238,6.781,9.753,10.771
0,0,69.7,6.254,6.798,9.777,10.798
0,0,69.8,6.27,6.815,9.802,10.826
0,0,69.9,6.286,6.833,9.826,10.853
0,0,70,6.302,6.85,9.851,10.88
0,0,70.1,6.318,6.868,9.876,10.907
0,0,70.2,6.334,6.885,9.9,10.933
0,0,70.3,6.35,6.902,9.924,10.96
0,0,70.4,6.366,6.919,9.949,10.987
0,0,70.5,6.382,6.937,9.973,11.014
0,0,70.6,6.398,6.954,9.997,11.04
0,0,70.7,6.414,6.971,10.021,11.067
0,0,70.8,6.429,6.988,10.046,11.093
0,0,70.9,6.445,7.006,10.07,11.12
0,0,71,6.461,7.023,10.094,11.147
0,0,71.1,6.477,7.04,10.118,11.173
0,0,71.2,6.493,7.057,10.142,11.199
0,0,71.3,6.509,7.074,10.167,11.226
0,0,71.4,6.524,7.091,10.191,11.252
0,0,71.5,6.54,7.108,10.215,11.279
0,0,71.6,6.556,7.125,10.239,11.305
0,0,71.7,6.572,7.142,10.263,11.331
0,0,71.8,6.587,7.159,10.286,11.358
0,0,71.9,6.603,7.176,10.311,11.384
0,0,72,6.619,7.193,10.334,11.41
0,0,72.1,6.635,7.21,10.358,11.436
0,0,72.2,6.65,7.227,10.382,11.462
0,0,72.3,6.666,7.244,10.406,11.488
0,0,72.4,6.681,7.261,10.429,11.514
0,0,72.5,6.697,7.278,10.453,11.54
0,0,72.6,6.712,7.294,10.477,11.566
0,0,72.7,6.728,7.311,10.5,11.592
0,0,72.8,6.743,7.328,10.524,11.618
0,0,72.9,6.759,7.345,10.547,11.643
0,0,73,6.774,7.361,10.571,11.669
0,0,73.1,6.79,7.378,10.594,11.695
0,0,73.2,6.805,7.395,10.617,11.72
0,0,73.3,6.82,7.411,10.64,11.746
0,0,73.4,6.836,7.428,10.664,11.771
0,0,73.5,6.851,7.444,10.687,11.797
0,0,73.6,6.866,7.461,10.71,11.822
0,0,73.7,6.881,7.477,10.733,11.847
0,0,73.8,6.896,7.493,10.756,11.872
0,0,73.9,6.911,7.51,10.779,11.898
0,0,74,6.927,7.526,10.801,11.922
0,0,74.1,6.942,7.542,10.824,11.947
